date	season	away_team_sbro	home_team_sbro	away_team	home_team	away_score	home_score	actual_total	open_total_line	close_total_line	close_total_odds
2021-08-09	2021	CIN	CLE	Cincinnati Reds	Cleveland Guardians	3	9	12	9.5	9.5	-120
2021-08-10	2021	STL	PIT	St. Louis Cardinals	Pittsburgh Pirates	4	1	5	9.5	9.5	100
2021-08-10	2021	LAD	PHI	Los Angeles Dodgers	Philadelphia Phillies	5	0	5	8.5	8.5	-105
2021-08-10	2021	CIN	ATL	Cincinnati Reds	Atlanta Braves	2	3	5	9.5	9.5	-105
2021-08-10	2021	MIL	CUB	Milwaukee Brewers	Chicago Cubs	6	3	9	8.5	8.0	-105
2021-08-10	2021	ARI	SFO	Arizona Diamondbacks	SFO	7	8	15	8.0	8.0	-115
2021-08-10	2021	MIA	SDG	Miami Marlins	San Diego Padres	5	6	11	8.5	7.5	-115
2021-08-10	2021	LAA	TOR	Los Angeles Angels	Toronto Blue Jays	6	3	9	8.0	7.5	100
2021-08-10	2021	DET	BAL	Detroit Tigers	Baltimore Orioles	9	4	13	10.5	10.0	-110
2021-08-10	2021	TAM	BOS	Tampa Bay Rays	Boston Red Sox	8	4	12	9.5	9.5	-120
2021-08-10	2021	OAK	CLE	Athletics	Cleveland Guardians	4	3	7	9.5	9.5	-110
2021-08-10	2021	CWS	MIN	Chicago White Sox	Minnesota Twins	3	4	7	10.5	10.5	-115
2021-08-10	2021	NYY	KAN	New York Yankees	Kansas City Royals	4	8	12	10.5	10.0	-120
2021-08-10	2021	TOR	LAA	Toronto Blue Jays	Los Angeles Angels	4	0	4	7.5	7.5	-120
2021-08-10	2021	TEX	SEA	Texas Rangers	Seattle Mariners	5	4	9	8.5	8.0	100
2021-08-10	2021	COL	HOU	Colorado Rockies	Houston Astros	0	5	5	9.0	9.0	-105
2021-08-10	2021	MIL	CUB	Milwaukee Brewers	Chicago Cubs	4	2	6	7.5	7.0	105
2021-08-11	2021	MIA	SDG	Miami Marlins	San Diego Padres	7	0	7	8.5	8.0	-110
2021-08-11	2021	STL	PIT	St. Louis Cardinals	Pittsburgh Pirates	4	0	4	9.0	9.0	-105
2021-08-11	2021	LAD	PHI	Los Angeles Dodgers	Philadelphia Phillies	8	2	10	9.5	10.5	-115
2021-08-11	2021	CIN	ATL	Cincinnati Reds	Atlanta Braves	6	8	14	9.5	9.5	-110
2021-08-11	2021	MIL	CUB	Milwaukee Brewers	Chicago Cubs	10	0	10	10.0	10.0	-105
2021-08-11	2021	ARI	SFO	Arizona Diamondbacks	SFO	2	7	9	7.5	7.5	-110
2021-08-11	2021	CWS	MIN	Chicago White Sox	Minnesota Twins	0	1	1	9.5	9.5	105
2021-08-11	2021	NYY	KAN	New York Yankees	Kansas City Royals	5	2	7	10.5	10.0	-115
2021-08-11	2021	DET	BAL	Detroit Tigers	Baltimore Orioles	5	2	7	10.0	10.0	-115
2021-08-11	2021	OAK	CLE	Athletics	Cleveland Guardians	6	3	9	9.0	9.5	100
2021-08-11	2021	TAM	BOS	Tampa Bay Rays	Boston Red Sox	8	20	28	10.0	10.5	-115
2021-08-11	2021	TOR	LAA	Toronto Blue Jays	Los Angeles Angels	10	2	12	9.5	9.5	-105
2021-08-11	2021	TEX	SEA	Texas Rangers	Seattle Mariners	1	2	3	8.0	8.0	-120
2021-08-11	2021	COL	HOU	Colorado Rockies	Houston Astros	1	5	6	9.0	9.0	-105
2021-08-12	2021	STL	PIT	St. Louis Cardinals	Pittsburgh Pirates	7	6	13	9.5	8.5	-120
2021-08-12	2021	LAD	PHI	Los Angeles Dodgers	Philadelphia Phillies	1	2	3	11.0	10.0	-115
2021-08-12	2021	MIL	CUB	Milwaukee Brewers	Chicago Cubs	17	4	21	9.0	8.5	-115
2021-08-12	2021	CIN	ATL	Cincinnati Reds	Atlanta Braves	12	3	15	10.5	10.0	-115
2021-08-12	2021	SDG	ARI	San Diego Padres	Arizona Diamondbacks	3	12	15	9.0	9.0	-115
2021-08-12	2021	COL	SFO	Colorado Rockies	SFO	0	7	7	7.5	7.5	-105
2021-08-12	2021	OAK	CLE	Athletics	Cleveland Guardians	17	0	17	10.0	9.5	-105
2021-08-12	2021	DET	BAL	Detroit Tigers	Baltimore Orioles	6	4	10	10.5	10.5	-105
2021-08-12	2021	TEX	SEA	Texas Rangers	Seattle Mariners	1	3	4	8.5	8.5	-115
2021-08-12	2021	TAM	BOS	Tampa Bay Rays	Boston Red Sox	8	1	9	10.5	11.0	100
2021-08-12	2021	NYY	CWS	New York Yankees	Chicago White Sox	8	9	17	9.5	9.5	-125
2021-08-12	2021	TOR	LAA	Toronto Blue Jays	Los Angeles Angels	3	6	9	8.5	8.5	-105
2021-08-12	2021	WAS	NYM	Washington Nationals	New York Mets	1	4	5	6.5	6.5	-120
2021-08-12	2021	WAS	NYM	Washington Nationals	New York Mets	4	5	9	7.0	7.0	-105
2021-08-13	2021	CIN	PHI	Cincinnati Reds	Philadelphia Phillies	6	1	7	8.5	8.5	-110
2021-08-13	2021	ATL	WAS	Atlanta Braves	Washington Nationals	4	2	6	9.0	9.0	-105
2021-08-13	2021	CUB	MIA	Chicago Cubs	Miami Marlins	10	14	24	8.0	7.5	100
2021-08-13	2021	LAD	NYM	Los Angeles Dodgers	New York Mets	6	5	11	9.0	8.0	-120
2021-08-13	2021	SDG	ARI	San Diego Padres	Arizona Diamondbacks	2	3	5	9.0	8.5	-120
2021-08-13	2021	COL	SFO	Colorado Rockies	SFO	4	5	9	8.0	7.5	-120
2021-08-13	2021	CLE	DET	Cleveland Guardians	Detroit Tigers	7	4	11	9.5	9.5	100
2021-08-13	2021	BAL	BOS	Baltimore Orioles	Boston Red Sox	1	8	9	11.0	11.0	-105
2021-08-13	2021	OAK	TEX	Athletics	Texas Rangers	6	8	14	8.5	8.5	-105
2021-08-13	2021	TAM	MIN	Tampa Bay Rays	Minnesota Twins	10	4	14	9.5	9.5	-105
2021-08-13	2021	HOU	LAA	Houston Astros	Los Angeles Angels	4	1	5	8.5	9.0	-105
2021-08-13	2021	TOR	SEA	Toronto Blue Jays	Seattle Mariners	2	3	5	8.5	8.5	-125
2021-08-13	2021	STL	KAN	St. Louis Cardinals	Kansas City Royals	6	0	6	9.0	8.5	-110
2021-08-14	2021	CIN	PHI	Cincinnati Reds	Philadelphia Phillies	1	6	7	10.0	9.5	-115
2021-08-14	2021	ATL	WAS	Atlanta Braves	Washington Nationals	12	2	14	9.0	9.0	-115
2021-08-14	2021	CUB	MIA	Chicago Cubs	Miami Marlins	4	5	9	7.5	7.5	-120
2021-08-14	2021	LAD	NYM	Los Angeles Dodgers	New York Mets	2	1	3	8.5	8.5	-110
2021-08-14	2021	SDG	ARI	San Diego Padres	Arizona Diamondbacks	0	7	7	9.0	9.0	-105
2021-08-14	2021	COL	SFO	Colorado Rockies	SFO	4	1	5	8.0	8.5	-115
2021-08-14	2021	BAL	BOS	Baltimore Orioles	Boston Red Sox	2	16	18	10.0	10.0	-110
2021-08-14	2021	CLE	DET	Cleveland Guardians	Detroit Tigers	4	6	10	10.5	10.0	-105
2021-08-14	2021	OAK	TEX	Athletics	Texas Rangers	8	3	11	9.0	9.0	-110
2021-08-14	2021	TAM	MIN	Tampa Bay Rays	Minnesota Twins	0	12	12	9.5	9.5	-120
2021-08-14	2021	NYY	CWS	New York Yankees	Chicago White Sox	7	5	12	9.0	8.5	-115
2021-08-14	2021	HOU	LAA	Houston Astros	Los Angeles Angels	8	2	10	9.5	9.5	105
2021-08-14	2021	TOR	SEA	Toronto Blue Jays	Seattle Mariners	3	9	12	8.5	9.0	100
2021-08-14	2021	STL	KAN	St. Louis Cardinals	Kansas City Royals	9	4	13	10.0	10.0	-110
2021-08-14	2021	MIL	PIT	Milwaukee Brewers	Pittsburgh Pirates	4	14	18	7.0	7.0	105
2021-08-14	2021	MIL	PIT	Milwaukee Brewers	Pittsburgh Pirates	6	0	6	7.5	7.5	115
2021-08-15	2021	CIN	PHI	Cincinnati Reds	Philadelphia Phillies	7	4	11	9.0	8.0	-115
2021-08-15	2021	ATL	WAS	Atlanta Braves	Washington Nationals	6	5	11	9.5	9.5	-110
2021-08-15	2021	MIL	PIT	Milwaukee Brewers	Pittsburgh Pirates	2	1	3	8.5	9.0	100
2021-08-15	2021	CUB	MIA	Chicago Cubs	Miami Marlins	1	4	5	7.5	7.0	-120
2021-08-15	2021	COL	SFO	Colorado Rockies	SFO	2	5	7	8.5	8.0	100
2021-08-15	2021	SDG	ARI	San Diego Padres	Arizona Diamondbacks	8	2	10	9.0	9.0	-125
2021-08-15	2021	LAD	NYM	Los Angeles Dodgers	New York Mets	14	4	18	8.0	8.0	-115
2021-08-15	2021	BAL	BOS	Baltimore Orioles	Boston Red Sox	2	6	8	10.5	10.5	-110
2021-08-15	2021	CLE	DET	Cleveland Guardians	Detroit Tigers	11	0	11	9.0	9.5	100
2021-08-15	2021	TAM	MIN	Tampa Bay Rays	Minnesota Twins	4	5	9	10.5	10.5	-110
2021-08-15	2021	NYY	CWS	New York Yankees	Chicago White Sox	5	3	8	9.0	8.5	-120
2021-08-15	2021	OAK	TEX	Athletics	Texas Rangers	4	7	11	9.0	8.5	-105
2021-08-15	2021	HOU	LAA	Houston Astros	Los Angeles Angels	1	3	4	9.5	9.0	-115
2021-08-15	2021	TOR	SEA	Toronto Blue Jays	Seattle Mariners	8	3	11	9.0	8.5	-105
2021-08-15	2021	STL	KAN	St. Louis Cardinals	Kansas City Royals	7	2	9	10.0	10.0	-110
2021-08-16	2021	ATL	MIA	Atlanta Braves	Miami Marlins	12	2	14	8.5	8.5	-110
2021-08-16	2021	CUB	CIN	Chicago Cubs	Cincinnati Reds	5	14	19	9.0	9.5	100
2021-08-16	2021	SDG	COL	San Diego Padres	Colorado Rockies	5	6	11	12.0	13.0	-110
2021-08-16	2021	NYM	SFO	New York Mets	SFO	5	7	12	8.0	9.0	-105
2021-08-16	2021	PIT	LAD	Pittsburgh Pirates	Los Angeles Dodgers	1	2	3	9.0	9.0	100
2021-08-16	2021	LAA	NYY	Los Angeles Angels	New York Yankees	1	2	3	9.0	8.5	-120
2021-08-16	2021	BAL	TAM	Baltimore Orioles	Tampa Bay Rays	2	9	11	8.5	8.5	-115
2021-08-16	2021	HOU	KAN	Houston Astros	Kansas City Royals	6	7	13	10.5	10.0	-110
2021-08-16	2021	CLE	MIN	Cleveland Guardians	Minnesota Twins	4	5	9	10.0	9.5	-110
2021-08-16	2021	OAK	CWS	Athletics	Chicago White Sox	2	5	7	9.5	9.0	-115
2021-08-17	2021	CUB	CIN	Chicago Cubs	Cincinnati Reds	2	1	3	9.5	9.5	-110
2021-08-17	2021	ATL	MIA	Atlanta Braves	Miami Marlins	2	0	2	8.0	7.5	-120
2021-08-17	2021	MIL	STL	Milwaukee Brewers	St. Louis Cardinals	2	0	2	7.5	7.0	-110
2021-08-17	2021	SDG	COL	San Diego Padres	Colorado Rockies	3	7	10	12.5	12.5	-105
2021-08-17	2021	PHI	ARI	Philadelphia Phillies	Arizona Diamondbacks	2	3	5	9.0	9.5	-105
2021-08-17	2021	NYM	SFO	New York Mets	SFO	2	3	5	8.0	8.0	-115
2021-08-17	2021	PIT	LAD	Pittsburgh Pirates	Los Angeles Dodgers	3	4	7	9.0	9.0	-105
2021-08-17	2021	BOS	NYY	Boston Red Sox	New York Yankees	3	5	8	7.0	7.0	-110
2021-08-17	2021	BOS	NYY	Boston Red Sox	New York Yankees	0	2	2	7.5	7.0	-110
2021-08-17	2021	LAA	DET	Los Angeles Angels	Detroit Tigers	8	2	10	9.5	9.0	-120
2021-08-17	2021	BAL	TAM	Baltimore Orioles	Tampa Bay Rays	0	10	10	8.5	8.5	-105
2021-08-17	2021	SEA	TEX	Seattle Mariners	Texas Rangers	3	1	4	8.5	8.5	-115
2021-08-17	2021	OAK	CWS	Athletics	Chicago White Sox	0	9	9	9.0	8.5	-125
2021-08-17	2021	CLE	MIN	Cleveland Guardians	Minnesota Twins	3	1	4	9.5	9.5	-105
2021-08-17	2021	HOU	KAN	Houston Astros	Kansas City Royals	1	3	4	10.0	9.5	-115
2021-08-17	2021	TOR	WAS	Toronto Blue Jays	Washington Nationals	6	12	18	9.0	9.0	-120
2021-08-18	2021	CUB	CIN	Chicago Cubs	Cincinnati Reds	7	1	8	9.5	9.5	-115
2021-08-18	2021	SDG	COL	San Diego Padres	Colorado Rockies	5	7	12	13.0	14.0	-120
2021-08-18	2021	NYM	SFO	New York Mets	SFO	6	2	8	8.5	9.0	-105
2021-08-18	2021	ATL	MIA	Atlanta Braves	Miami Marlins	11	9	20	8.0	7.5	-120
2021-08-18	2021	MIL	STL	Milwaukee Brewers	St. Louis Cardinals	6	4	10	7.0	7.0	-105
2021-08-18	2021	PHI	ARI	Philadelphia Phillies	Arizona Diamondbacks	2	4	6	9.5	9.5	100
