date	away_team	home_team	commence_time	snapshot_ts	requested_snapshot_ts	close_total_line	num_books	close_total_line	fanduel_line	pinnacle_line	betmgm_line	draftkings_line	actual_total	season
2022-06-04	San Diego Padres	Milwaukee Brewers	2022-06-04 20:11:00+00:00	2022-06-04 18:55:00+00:00	2022-06-04 19:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	4.0	2022.0
2022-06-04	San Francisco Giants	Miami Marlins	2022-06-04 20:11:00+00:00	2022-06-04 18:55:00+00:00	2022-06-04 19:00:00+00:00	6.75	4	6.75	7.0	6.5	7.0	6.5	9.0	2022.0
2022-06-04	Seattle Mariners	Texas Rangers	2022-06-04 20:06:00+00:00	2022-06-04 18:55:00+00:00	2022-06-04 19:00:00+00:00	8.5	4	8.5	8.5	8.5	9.0	8.5	5.0	2022.0
2022-06-04	St. Louis Cardinals	Chicago Cubs	2022-06-04 23:15:00+00:00	2022-06-04 21:55:00+00:00	2022-06-04 22:00:00+00:00	8.5	3	8.5	8.5	9.0	8.5	8.0	7.0	2022.0
2022-06-04	Washington Nationals	Cincinnati Reds	2022-06-04 20:11:00+00:00	2022-06-04 18:55:00+00:00	2022-06-04 19:00:00+00:00	10.0	4	10.0	9.5	10.0	10.0	10.0	18.0	2022.0
2022-06-05	Arizona Diamondbacks	Pittsburgh Pirates	2022-06-05 17:35:00+00:00	2022-06-05 15:55:00+00:00	2022-06-05 16:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	3.0	2022.0
2022-06-05	Atlanta Braves	Colorado Rockies	2022-06-05 19:10:00+00:00	2022-06-05 18:55:00+00:00	2022-06-05 19:00:00+00:00	11.0	4	11.0	11.0	11.0	11.0	11.0	15.0	2022.0
2022-06-05	Boston Red Sox	Oakland Athletics	2022-06-05 20:07:00+00:00	2022-06-05 18:55:00+00:00	2022-06-05 19:00:00+00:00	7.0	4	7.0	7.0	7.0	7.0	7.0	7.0	2022.0
2022-06-05	Chicago White Sox	Tampa Bay Rays	2022-06-05 17:41:00+00:00	2022-06-05 15:55:00+00:00	2022-06-05 16:00:00+00:00	7.0	4	7.0	7.5	7.0	7.0	7.0	11.0	2022.0
2022-06-05	Cleveland Guardians	Baltimore Orioles	2022-06-05 17:35:00+00:00	2022-06-05 15:55:00+00:00	2022-06-05 16:00:00+00:00	8.5	4	8.5	9.0	8.5	8.5	8.5	5.0	2022.0
2022-06-05	Detroit Tigers	New York Yankees	2022-06-05 15:36:00+00:00	2022-06-05 12:55:00+00:00	2022-06-05 13:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.5	9.0	2022.0
2022-06-05	Houston Astros	Kansas City Royals	2022-06-05 18:10:00+00:00	2022-06-05 15:55:00+00:00	2022-06-05 16:00:00+00:00	9.25	4	9.25	9.5	9.5	9.0	9.0	11.0	2022.0
2022-06-05	Los Angeles Angels	Philadelphia Phillies	2022-06-05 17:35:00+00:00	2022-06-05 15:55:00+00:00	2022-06-05 16:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.5	16.0	2022.0
2022-06-05	Minnesota Twins	Toronto Blue Jays	2022-06-05 17:37:00+00:00	2022-06-05 15:55:00+00:00	2022-06-05 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	14.0	2022.0
2022-06-05	New York Mets	Los Angeles Dodgers	2022-06-05 20:10:00+00:00	2022-06-05 18:55:00+00:00	2022-06-05 19:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	9.0	2022.0
2022-06-05	San Diego Padres	Milwaukee Brewers	2022-06-05 18:10:00+00:00	2022-06-05 15:55:00+00:00	2022-06-05 16:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	10.0	2022.0
2022-06-05	San Francisco Giants	Miami Marlins	2022-06-05 17:41:00+00:00	2022-06-05 15:55:00+00:00	2022-06-05 16:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	6.0	2022.0
2022-06-05	Seattle Mariners	Texas Rangers	2022-06-05 18:35:00+00:00	2022-06-05 15:55:00+00:00	2022-06-05 16:00:00+00:00	7.5	4	7.5	7.5	8.0	7.5	7.5	11.0	2022.0
2022-06-05	St. Louis Cardinals	Chicago Cubs	2022-06-05 23:08:00+00:00	2022-06-05 21:55:00+00:00	2022-06-05 22:00:00+00:00	9.0	4	9.0	9.0	9.0	8.5	9.0	8.0	2022.0
2022-06-05	Washington Nationals	Cincinnati Reds	2022-06-05 17:40:00+00:00	2022-06-05 15:55:00+00:00	2022-06-05 16:00:00+00:00	9.75	4	9.75	9.5	10.0	9.5	10.0	9.0	2022.0
2022-06-06	Arizona Diamondbacks	Cincinnati Reds	2022-06-06 22:41:00+00:00	2022-06-06 21:55:00+00:00	2022-06-06 22:00:00+00:00	10.0	4	10.0	10.0	10.0	10.0	10.0	7.0	2022.0
2022-06-06	Texas Rangers	Cleveland Guardians	2022-06-06 23:11:00+00:00	2022-06-06 21:55:00+00:00	2022-06-06 22:00:00+00:00	9.25	4	9.25	9.0	9.5	9.0	9.5		
2022-06-07	Arizona Diamondbacks	Cincinnati Reds	2022-06-07 22:41:00+00:00	2022-06-07 21:55:00+00:00	2022-06-07 22:00:00+00:00	10.5	4	10.5	10.5	10.5	10.5	10.5	22.0	2022.0
2022-06-07	Boston Red Sox	Los Angeles Angels	2022-06-07 01:39:00+00:00	2022-06-07 00:55:00+00:00	2022-06-07 01:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	11.0	2022.0
2022-06-07	Chicago Cubs	Baltimore Orioles	2022-06-07 23:06:00+00:00	2022-06-07 21:55:00+00:00	2022-06-07 22:00:00+00:00	9.0	4	9.0	9.0	9.0	8.5	9.0	12.0	2022.0
2022-06-07	Detroit Tigers	Pittsburgh Pirates	2022-06-07 23:06:00+00:00	2022-06-07 21:55:00+00:00	2022-06-07 22:00:00+00:00	7.0	4	7.0	7.0	7.0	7.0	7.0	8.0	2022.0
2022-06-07	New York Mets	San Diego Padres	2022-06-07 01:41:00+00:00	2022-06-07 00:55:00+00:00	2022-06-07 01:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	7.0	2022.0
2022-06-07	New York Yankees	Minnesota Twins	2022-06-07 23:41:00+00:00	2022-06-07 21:55:00+00:00	2022-06-07 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	14.0	2022.0
2022-06-07	Oakland Athletics	Atlanta Braves	2022-06-07 23:21:00+00:00	2022-06-07 21:55:00+00:00	2022-06-07 22:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	5.0	2022.0
2022-06-07	Seattle Mariners	Houston Astros	2022-06-07 00:11:00+00:00	2022-06-06 21:55:00+00:00	2022-06-06 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	5.0	2022.0
2022-06-07	St. Louis Cardinals	Tampa Bay Rays	2022-06-07 23:11:00+00:00	2022-06-07 21:55:00+00:00	2022-06-07 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	6.0	2022.0
2022-06-07	Texas Rangers	Cleveland Guardians	2022-06-07 19:10:00+00:00	2022-06-07 18:55:00+00:00	2022-06-07 19:00:00+00:00	8.5	4	8.5	8.5	8.5	8.0	8.5	9.0	2022.0
2022-06-07	Toronto Blue Jays	Kansas City Royals	2022-06-07 01:11:00+00:00	2022-06-07 00:55:00+00:00	2022-06-07 01:00:00+00:00	10.0	4	10.0	10.0	10.0	10.0	10.0	7.0	2022.0
2022-06-07	Washington Nationals	Miami Marlins	2022-06-07 22:41:00+00:00	2022-06-07 21:55:00+00:00	2022-06-07 22:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	14.0	2022.0
2022-06-08	Arizona Diamondbacks	Cincinnati Reds	2022-06-08 22:41:00+00:00	2022-06-08 21:55:00+00:00	2022-06-08 22:00:00+00:00	9.5	4	9.5	9.0	9.5	9.5	9.5	7.0	2022.0
2022-06-08	Boston Red Sox	Los Angeles Angels	2022-06-08 01:39:00+00:00	2022-06-08 00:55:00+00:00	2022-06-08 01:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	8.5	1.0	2022.0
2022-06-08	Chicago Cubs	Baltimore Orioles	2022-06-08 23:06:00+00:00	2022-06-08 21:55:00+00:00	2022-06-08 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5		
2022-06-08	Colorado Rockies	San Francisco Giants	2022-06-08 01:46:00+00:00	2022-06-08 00:55:00+00:00	2022-06-08 01:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	3.0	2022.0
2022-06-08	Detroit Tigers	Pittsburgh Pirates	2022-06-08 01:10:00+00:00	2022-06-08 00:55:00+00:00	2022-06-08 01:00:00+00:00	7.5	4	7.5	7.0	7.5	7.5	7.5	4.0	2022.0
2022-06-08	Los Angeles Dodgers	Chicago White Sox	2022-06-08 00:11:00+00:00	2022-06-07 21:55:00+00:00	2022-06-07 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	5.0	2022.0
2022-06-08	New York Mets	San Diego Padres	2022-06-08 01:41:00+00:00	2022-06-08 00:55:00+00:00	2022-06-08 01:00:00+00:00	7.75	4	7.75	7.5	8.0	7.5	8.0	15.0	2022.0
2022-06-08	New York Yankees	Minnesota Twins	2022-06-08 23:41:00+00:00	2022-06-08 21:55:00+00:00	2022-06-08 22:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	9.0	2022.0
2022-06-08	Oakland Athletics	Atlanta Braves	2022-06-08 23:21:00+00:00	2022-06-08 21:55:00+00:00	2022-06-08 22:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.0	15.0	2022.0
2022-06-08	Philadelphia Phillies	Milwaukee Brewers	2022-06-08 00:11:00+00:00	2022-06-07 21:55:00+00:00	2022-06-07 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	10.0	2022.0
2022-06-08	Seattle Mariners	Houston Astros	2022-06-08 22:41:00+00:00	2022-06-08 21:55:00+00:00	2022-06-08 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	9.0	2022.0
2022-06-08	St. Louis Cardinals	Tampa Bay Rays	2022-06-08 23:11:00+00:00	2022-06-08 21:55:00+00:00	2022-06-08 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	14.0	2022.0
2022-06-08	Texas Rangers	Cleveland Guardians	2022-06-08 23:11:00+00:00	2022-06-08 21:55:00+00:00	2022-06-08 22:00:00+00:00	7.25	4	7.25	7.5	7.5	7.0	7.0	4.0	2022.0
2022-06-08	Toronto Blue Jays	Kansas City Royals	2022-06-08 00:11:00+00:00	2022-06-07 21:55:00+00:00	2022-06-07 22:00:00+00:00	8.5	4	8.5	9.0	8.5	8.5	8.5	12.0	2022.0
2022-06-08	Washington Nationals	Miami Marlins	2022-06-08 22:41:00+00:00	2022-06-08 21:55:00+00:00	2022-06-08 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	3.0	2022.0
2022-06-09	Arizona Diamondbacks	Cincinnati Reds	2022-06-09 16:36:00+00:00	2022-06-09 15:55:00+00:00	2022-06-09 16:00:00+00:00	10.0	4	10.0	9.5	10.0	10.0	10.0	9.0	2022.0
2022-06-09	Boston Red Sox	Los Angeles Angels	2022-06-09 01:39:00+00:00	2022-06-09 00:55:00+00:00	2022-06-09 01:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	7.0	2022.0
2022-06-09	Chicago Cubs	Baltimore Orioles	2022-06-09 01:06:00+00:00	2022-06-09 00:55:00+00:00	2022-06-09 01:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5		
2022-06-09	Colorado Rockies	San Francisco Giants	2022-06-09 01:45:00+00:00	2022-06-09 00:55:00+00:00	2022-06-09 01:00:00+00:00	8.5	4	8.5	8.5	8.5	9.0	8.5	6.0	2022.0
2022-06-09	Los Angeles Dodgers	Chicago White Sox	2022-06-09 00:11:00+00:00	2022-06-08 21:55:00+00:00	2022-06-08 22:00:00+00:00	8.5	4	8.5	8.0	8.5	8.5	8.5	20.0	2022.0
2022-06-09	New York Mets	San Diego Padres	2022-06-09 01:41:00+00:00	2022-06-09 00:55:00+00:00	2022-06-09 01:00:00+00:00	7.0	4	7.0	7.0	7.0	7.0	7.0		
2022-06-09	New York Yankees	Minnesota Twins	2022-06-09 23:41:00+00:00	2022-06-09 21:55:00+00:00	2022-06-09 22:00:00+00:00	8.25	4	8.25	8.0	8.5	8.0	8.5	17.0	2022.0
2022-06-09	Oakland Athletics	Cleveland Guardians	2022-06-09 23:11:00+00:00	2022-06-09 21:55:00+00:00	2022-06-09 22:00:00+00:00	8.5	4	8.5	9.0	8.5	8.5	8.5	12.0	2022.0
2022-06-09	Philadelphia Phillies	Milwaukee Brewers	2022-06-09 00:11:00+00:00	2022-06-08 21:55:00+00:00	2022-06-08 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	11.0	2022.0
2022-06-09	Pittsburgh Pirates	Atlanta Braves	2022-06-09 23:21:00+00:00	2022-06-09 21:55:00+00:00	2022-06-09 22:00:00+00:00	8.5	4	8.5	8.5	9.0	8.5	8.5	4.0	2022.0
2022-06-09	St. Louis Cardinals	Tampa Bay Rays	2022-06-09 17:11:00+00:00	2022-06-09 15:55:00+00:00	2022-06-09 16:00:00+00:00	6.5	4	6.5	6.5	6.5	6.5	6.5	3.0	2022.0
2022-06-09	Washington Nationals	Miami Marlins	2022-06-09 22:41:00+00:00	2022-06-09 21:55:00+00:00	2022-06-09 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	11.0	2022.0
2022-06-10	Arizona Diamondbacks	Philadelphia Phillies	2022-06-10 23:06:00+00:00	2022-06-10 21:55:00+00:00	2022-06-10 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	12.0	2022.0
2022-06-10	Baltimore Orioles	Kansas City Royals	2022-06-10 00:11:00+00:00	2022-06-09 21:55:00+00:00	2022-06-09 22:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.5	9.0	2022.0
2022-06-10	Boston Red Sox	Los Angeles Angels	2022-06-10 01:39:00+00:00	2022-06-10 00:55:00+00:00	2022-06-10 01:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5		
2022-06-10	Chicago Cubs	New York Yankees	2022-06-10 23:06:00+00:00	2022-06-10 21:55:00+00:00	2022-06-10 22:00:00+00:00	8.5	4	8.5	8.5	8.5	9.0	8.5	3.0	2022.0
2022-06-10	Milwaukee Brewers	Washington Nationals	2022-06-10 23:06:00+00:00	2022-06-10 21:55:00+00:00	2022-06-10 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	16.0	2022.0
2022-06-10	Oakland Athletics	Cleveland Guardians	2022-06-10 23:11:00+00:00	2022-06-10 21:55:00+00:00	2022-06-10 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.5	8.0	5.0	2022.0
2022-06-10	Pittsburgh Pirates	Atlanta Braves	2022-06-10 23:21:00+00:00	2022-06-10 21:55:00+00:00	2022-06-10 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	6.0	2022.0
2022-06-10	Toronto Blue Jays	Detroit Tigers	2022-06-10 23:11:00+00:00	2022-06-10 21:55:00+00:00	2022-06-10 22:00:00+00:00	9.0	4	9.0	9.0	9.0	8.5	9.0	11.0	2022.0
2022-06-11	Arizona Diamondbacks	Philadelphia Phillies	2022-06-11 20:06:00+00:00	2022-06-11 18:55:00+00:00	2022-06-11 19:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	4.0	2022.0
2022-06-11	Baltimore Orioles	Kansas City Royals	2022-06-11 20:11:00+00:00	2022-06-11 18:55:00+00:00	2022-06-11 19:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.5	10.0	2022.0
2022-06-11	Boston Red Sox	Seattle Mariners	2022-06-11 02:11:00+00:00	2022-06-11 00:55:00+00:00	2022-06-11 01:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	13.0	2022.0
2022-06-11	Chicago Cubs	New York Yankees	2022-06-11 23:16:00+00:00	2022-06-11 21:55:00+00:00	2022-06-11 22:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	8.0	2022.0
2022-06-11	Cincinnati Reds	St. Louis Cardinals	2022-06-11 00:16:00+00:00	2022-06-10 21:55:00+00:00	2022-06-10 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	9.0	2022.0
2022-06-11	Colorado Rockies	San Diego Padres	2022-06-11 01:41:00+00:00	2022-06-11 00:55:00+00:00	2022-06-11 01:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	3.0	2022.0
2022-06-11	Los Angeles Dodgers	San Francisco Giants	2022-06-11 02:16:00+00:00	2022-06-11 00:55:00+00:00	2022-06-11 01:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	5.0	2022.0
2022-06-11	Miami Marlins	Houston Astros	2022-06-11 20:11:00+00:00	2022-06-11 18:55:00+00:00	2022-06-11 19:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	6.0	2022.0
2022-06-11	Milwaukee Brewers	Washington Nationals	2022-06-11 20:06:00+00:00	2022-06-11 18:55:00+00:00	2022-06-11 19:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.5	14.0	2022.0
2022-06-11	New York Mets	Los Angeles Angels	2022-06-11 01:39:00+00:00	2022-06-11 00:55:00+00:00	2022-06-11 01:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	17.0	2022.0
2022-06-11	Oakland Athletics	Cleveland Guardians	2022-06-11 20:11:00+00:00	2022-06-11 18:55:00+00:00	2022-06-11 19:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	15.0	2022.0
2022-06-11	Pittsburgh Pirates	Atlanta Braves	2022-06-11 20:11:00+00:00	2022-06-11 18:55:00+00:00	2022-06-11 19:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	14.0	2022.0
2022-06-11	Tampa Bay Rays	Minnesota Twins	2022-06-11 18:10:00+00:00	2022-06-11 15:55:00+00:00	2022-06-11 16:00:00+00:00	8.75	4	8.75	8.5	9.0	8.5	9.0	11.0	2022.0
2022-06-11	Texas Rangers	Chicago White Sox	2022-06-11 00:10:00+00:00	2022-06-10 21:55:00+00:00	2022-06-10 22:00:00+00:00	9.0	2	9.0	9.0	8.5	8.5	9.0	20.0	2022.0
2022-06-11	Toronto Blue Jays	Detroit Tigers	2022-06-11 20:11:00+00:00	2022-06-11 18:55:00+00:00	2022-06-11 19:00:00+00:00	8.5	4	8.5	8.0	8.5	8.5	8.5	4.0	2022.0
2022-06-12	Arizona Diamondbacks	Philadelphia Phillies	2022-06-12 17:36:00+00:00	2022-06-12 15:55:00+00:00	2022-06-12 16:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.5	14.0	2022.0
2022-06-12	Baltimore Orioles	Kansas City Royals	2022-06-12 18:11:00+00:00	2022-06-12 15:55:00+00:00	2022-06-12 16:00:00+00:00	9.75	4	9.75	10.0	9.5	9.5	10.0	17.0	2022.0
2022-06-12	Boston Red Sox	Seattle Mariners	2022-06-12 02:11:00+00:00	2022-06-12 00:55:00+00:00	2022-06-12 01:00:00+00:00	8.0	4	8.0	8.5	8.0	8.0	8.0	2.0	2022.0
2022-06-12	Chicago Cubs	New York Yankees	2022-06-12 17:36:00+00:00	2022-06-12 15:55:00+00:00	2022-06-12 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	22.0	2022.0
2022-06-12	Cincinnati Reds	St. Louis Cardinals	2022-06-12 18:16:00+00:00	2022-06-12 15:55:00+00:00	2022-06-12 16:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	13.0	2022.0
2022-06-12	Colorado Rockies	San Diego Padres	2022-06-12 20:11:00+00:00	2022-06-12 18:55:00+00:00	2022-06-12 19:00:00+00:00	7.75	4	7.75	8.0	8.0	7.5	7.5	6.0	2022.0
2022-06-12	Los Angeles Dodgers	San Francisco Giants	2022-06-12 20:06:00+00:00	2022-06-12 18:55:00+00:00	2022-06-12 19:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	2.0	2022.0
2022-06-12	Miami Marlins	Houston Astros	2022-06-12 18:11:00+00:00	2022-06-12 15:55:00+00:00	2022-06-12 16:00:00+00:00	8.0	4	8.0	8.0	8.0	7.5	8.0	13.0	2022.0
2022-06-12	Milwaukee Brewers	Washington Nationals	2022-06-12 17:36:00+00:00	2022-06-12 15:55:00+00:00	2022-06-12 16:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.5	5.0	2022.0
2022-06-12	New York Mets	Los Angeles Angels	2022-06-12 02:08:00+00:00	2022-06-12 00:55:00+00:00	2022-06-12 01:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	5.0	2022.0
2022-06-12	Oakland Athletics	Cleveland Guardians	2022-06-12 15:36:00+00:00	2022-06-12 12:55:00+00:00	2022-06-12 13:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	9.0	2022.0
2022-06-12	Pittsburgh Pirates	Atlanta Braves	2022-06-12 17:36:00+00:00	2022-06-12 15:55:00+00:00	2022-06-12 16:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	8.0	2022.0
2022-06-12	Tampa Bay Rays	Minnesota Twins	2022-06-12 18:11:00+00:00	2022-06-12 15:55:00+00:00	2022-06-12 16:00:00+00:00	8.5	4	8.5	8.5	9.0	8.5	8.5	6.0	2022.0
2022-06-12	Texas Rangers	Chicago White Sox	2022-06-12 18:11:00+00:00	2022-06-12 15:55:00+00:00	2022-06-12 16:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	14.0	2022.0
2022-06-12	Toronto Blue Jays	Detroit Tigers	2022-06-12 17:41:00+00:00	2022-06-12 15:55:00+00:00	2022-06-12 16:00:00+00:00	8.5	4	8.5	8.5	8.0	8.5	8.5	6.0	2022.0
2022-06-13	Atlanta Braves	Washington Nationals	2022-06-13 23:06:00+00:00	2022-06-13 21:55:00+00:00	2022-06-13 22:00:00+00:00	10.0	4	10.0	10.0	10.0	10.0	9.5	14.0	2022.0
2022-06-13	Baltimore Orioles	Toronto Blue Jays	2022-06-13 23:08:00+00:00	2022-06-13 21:55:00+00:00	2022-06-13 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	12.0	2022.0
2022-06-13	Chicago White Sox	Detroit Tigers	2022-06-13 23:11:00+00:00	2022-06-13 21:55:00+00:00	2022-06-13 22:00:00+00:00	7.75	4	7.75	8.0	7.5	8.0	7.5	14.0	2022.0
2022-06-13	Miami Marlins	Philadelphia Phillies	2022-06-13 23:06:00+00:00	2022-06-13 21:55:00+00:00	2022-06-13 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	5.0	2022.0
2022-06-13	Pittsburgh Pirates	St. Louis Cardinals	2022-06-13 23:46:00+00:00	2022-06-13 21:55:00+00:00	2022-06-13 22:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.5	12.0	2022.0
2022-06-14	Atlanta Braves	Washington Nationals	2022-06-14 23:05:00+00:00	2022-06-14 21:55:00+00:00	2022-06-14 22:00:00+00:00	8.75	4	8.75	9.0	8.5	8.5	9.0	14.0	2022.0
2022-06-14	Baltimore Orioles	Toronto Blue Jays	2022-06-14 23:08:00+00:00	2022-06-14 21:55:00+00:00	2022-06-14 22:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	11.0	2022.0
2022-06-14	Chicago White Sox	Detroit Tigers	2022-06-14 23:10:00+00:00	2022-06-14 21:55:00+00:00	2022-06-14 22:00:00+00:00	7.5	4	7.5	8.0	7.5	7.5	7.5	6.0	2022.0
2022-06-14	Cincinnati Reds	Arizona Diamondbacks	2022-06-14 01:41:00+00:00	2022-06-14 00:55:00+00:00	2022-06-14 01:00:00+00:00	8.5	4	8.5	8.5	9.0	8.5	8.5	8.0	2022.0
2022-06-14	Houston Astros	Texas Rangers	2022-06-14 00:06:00+00:00	2022-06-13 21:55:00+00:00	2022-06-13 22:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	7.0	2022.0
2022-06-14	Kansas City Royals	San Francisco Giants	2022-06-14 01:46:00+00:00	2022-06-14 00:55:00+00:00	2022-06-14 01:00:00+00:00	7.75	4	7.75	8.0	7.5	8.0	7.5	6.0	2022.0
2022-06-14	Miami Marlins	Philadelphia Phillies	2022-06-14 23:06:00+00:00	2022-06-14 21:55:00+00:00	2022-06-14 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	20.0	2022.0
2022-06-14	Milwaukee Brewers	New York Mets	2022-06-14 23:11:00+00:00	2022-06-14 21:55:00+00:00	2022-06-14 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	4.0	2022.0
2022-06-14	Minnesota Twins	Seattle Mariners	2022-06-14 02:11:00+00:00	2022-06-14 00:55:00+00:00	2022-06-14 01:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	5.0	2022.0
2022-06-14	Oakland Athletics	Boston Red Sox	2022-06-14 23:11:00+00:00	2022-06-14 21:55:00+00:00	2022-06-14 22:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.5	7.0	2022.0
2022-06-14	Pittsburgh Pirates	St. Louis Cardinals	2022-06-14 17:16:00+00:00	2022-06-14 15:55:00+00:00	2022-06-14 16:00:00+00:00	9.25	4	9.25	9.0	9.5	9.0	9.5	4.0	2022.0
2022-06-14	San Diego Padres	Chicago Cubs	2022-06-14 01:06:00+00:00	2022-06-14 00:55:00+00:00	2022-06-14 01:00:00+00:00	9.0	4	9.0	9.0	9.0	9.5	9.0	17.0	2022.0
2022-06-14	Tampa Bay Rays	New York Yankees	2022-06-14 23:06:00+00:00	2022-06-14 21:55:00+00:00	2022-06-14 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	2.0	2022.0
2022-06-15	Atlanta Braves	Washington Nationals	2022-06-15 23:06:00+00:00	2022-06-15 21:55:00+00:00	2022-06-15 22:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.5	10.0	2022.0
2022-06-15	Baltimore Orioles	Toronto Blue Jays	2022-06-15 23:08:00+00:00	2022-06-15 21:55:00+00:00	2022-06-15 22:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.5	13.0	2022.0
2022-06-15	Chicago White Sox	Detroit Tigers	2022-06-15 17:11:00+00:00	2022-06-15 15:55:00+00:00	2022-06-15 16:00:00+00:00	9.0	4	9.0	8.5	9.0	9.0	9.0	13.0	2022.0
2022-06-15	Cincinnati Reds	Arizona Diamondbacks	2022-06-15 01:41:00+00:00	2022-06-15 00:55:00+00:00	2022-06-15 01:00:00+00:00	9.0	4	9.0	8.5	9.0	9.0	9.0	11.0	2022.0
2022-06-15	Cleveland Guardians	Colorado Rockies	2022-06-15 00:41:00+00:00	2022-06-14 21:55:00+00:00	2022-06-14 22:00:00+00:00	11.0	4	11.0	11.0	11.0	11.0	11.0	12.0	2022.0
2022-06-15	Houston Astros	Texas Rangers	2022-06-15 18:05:00+00:00	2022-06-15 15:55:00+00:00	2022-06-15 16:00:00+00:00	8.75	4	8.75	9.0	8.5	9.0	8.5	11.0	2022.0
2022-06-15	Kansas City Royals	San Francisco Giants	2022-06-15 19:45:00+00:00	2022-06-15 18:55:00+00:00	2022-06-15 19:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	5.0	2022.0
