game_id	date	hp_umpire	total_runs
661935	2022-05-01	Cory Blaser	10.0
663007	2022-05-01	Chris Segal	11.0
661988	2022-05-01	Chris Conroy	12.0
662579	2022-05-01	Jerry Meals	16.0
662106	2022-05-01	Ben May	16.0
662397	2022-05-01	Rob Drake	10.0
662716	2022-05-01	Brian Knight	9.0
661362	2022-05-02	John Libka	9.0
662009	2022-05-02	Edwin Moscoso	1.0
661526	2022-05-02	Sean Barber	3.0
663362	2022-05-02	Quinn Wolcott	3.0
661823	2022-05-02	Carlos Torres	5.0
662578	2022-05-02	Chad Fairchild	7.0
662920	2022-05-02	Manny Gonzalez	3.0
662387	2022-05-02	James Hoye	7.0
662459	2022-05-03	Jeremy Riggs	3.0
661364	2022-05-03	Adrian Johnson	9.0
661635	2022-05-03	David Rackley	10.0
662569	2022-05-03	Laz Diaz	9.0
661796	2022-05-03	Ron Kulpa	10.0
663237	2022-05-03	Bruce Dreckman	4.0
663463	2022-05-03	Alan Porter	9.0
662919	2022-05-03	CB Bucknor	4.0
662690	2022-05-03	Adam Hamari	8.0
662994	2022-05-03	Will Little	12.0
662386	2022-05-03	Jim Wolf	17.0
662708	2022-05-03	Dan Merzel	4.0
661200	2022-05-03	Marvin Hudson	9.0
663165	2022-05-03	Roberto Ortiz	4.0
662382	2022-05-04	D.J. Reyburn	3.0
661363	2022-05-04	Ryan Wills	15.0
662838	2022-05-04	Jordan Baker	5.0
662839	2022-05-04	Adam Beck	9.0
663067	2022-05-04	Shane Livensparger	9.0
663068	2022-05-04	Mark Ripperger	11.0
662739	2022-05-04	Hunter Wendelstedt	10.0
662577	2022-05-04	Brian O'Nora	11.0
663462	2022-05-04	Mark Wegner	13.0
661634	2022-05-04	Larry Vanover	3.0
661795	2022-05-04	Marty Foster	3.0
663248	2022-05-04	Pat Hoberg	15.0
663164	2022-05-04	Junior Valentine	7.0
661197	2022-05-04	Clint Vondrak	22.0
662993	2022-05-04	Greg Gibson	7.0
662707	2022-05-04	Chris Guccione	10.0
662835	2022-05-04	Stu Scheurwater	9.0
663066	2022-05-05	Mark Carlson	11.0
661619	2022-05-05	Phil Cuzzi	15.0
663013	2022-05-05	Nick Mahrley	16.0
661204	2022-05-05	John Tumpane	15.0
663227	2022-05-05	Paul Emmel	8.0
662189	2022-05-05	Mike Muchlinski	7.0
662816	2022-05-05	Dan Bellino	5.0
661341	2022-05-05	Jeremie Rehak	8.0
662262	2022-05-05	Angel Hernandez	3.0
662105	2022-05-05	Bill Miller	8.0
661541	2022-05-06	Jeff Nelson	9.0
662103	2022-05-06	Doug Eddings	5.0
662272	2022-05-06	James Hoye	5.0
662187	2022-05-06	Tripp Gibson	15.0
663431	2022-05-06	Chad Whitson	3.0
663360	2022-05-06	Ryan Blakney	5.0
662815	2022-05-06	John Libka	5.0
663224	2022-05-06	Chris Conroy	6.0
661775	2022-05-06	Nestor Ceja	3.0
663057	2022-05-07	Jordan Baker	10.0
663142	2022-05-07	Jeremy Riggs	8.0
663089	2022-05-07	Will Little	11.0
662796	2022-05-07	Adrian Johnson	5.0
661701	2022-05-07	Bruce Dreckman	1.0
663070	2022-05-07	Rob Drake	13.0
663056	2022-05-07	Ryan Additon	11.0
663162	2022-05-07	Chad Fairchild	7.0
661540	2022-05-07	Manny Gonzalez	5.0
663359	2022-05-07	Marvin Hudson	5.0
662261	2022-05-07	D.J. Reyburn	8.0
663430	2022-05-07	Edwin Moscoso	10.0
662159	2022-05-07	Dan Merzel	10.0
662102	2022-05-07	Roberto Ortiz	20.0
663226	2022-05-07	Carlos Torres	4.0
663069	2022-05-08	Greg Gibson	10.0
663278	2022-05-08	Ron Kulpa	5.0
661626	2022-05-08	Cory Blaser	5.0
661627	2022-05-08	Shane Livensparger	7.0
661307	2022-05-08	Sean Barber	10.0
661345	2022-05-08	Erich Bacchus	6.0
661302	2022-05-08	Andy Fletcher	3.0
661304	2022-05-08	Quinn Wolcott	6.0
661550	2022-05-08	CB Bucknor	11.0
663086	2022-05-08	Adam Beck	7.0
662795	2022-05-08	Jim Reynolds	5.0
661700	2022-05-08	Pat Hoberg	7.0
662098	2022-05-08	Junior Valentine	7.0
663429	2022-05-08	Adam Hamari	9.0
662160	2022-05-08	Chris Guccione	3.0
662260	2022-05-08	Malachi Moore	5.0
663161	2022-05-08	Laz Diaz	8.0
663368	2022-05-08	Clint Vondrak	4.0
663101	2022-05-09	Alan Porter	15.0
661349	2022-05-09	Mark Carlson	7.0
661303	2022-05-09	Ramon De Jesus	1.0
662287	2022-05-09	Ed Hickox	6.0
661525	2022-05-09	Charlie Ramos	21.0
663438	2022-05-09	John Tumpane	14.0
662259	2022-05-09	Dan Iassogna	6.0
662158	2022-05-09	Bill Miller	9.0
663366	2022-05-09	Paul Emmel	7.0
662097	2022-05-09	Ted Barrett	13.0
662837	2022-05-09	Nick Mahrley	2.0
661696	2022-05-10	Bill Welke	5.0
662412	2022-05-10	Will Little	6.0
662855	2022-05-10	Erich Bacchus	5.0
662292	2022-05-10	Vic Carapazza	12.0
663090	2022-05-10	Jeremie Rehak	9.0
662537	2022-05-10	Ryan Wills	6.0
661301	2022-05-10	Lance Barrett	11.0
661549	2022-05-10	Jordan Baker	13.0
661987	2022-05-10	Angel Hernandez	8.0
661524	2022-05-10	Hunter Wendelstedt	5.0
663416	2022-05-10	Ryan Blakney	12.0
662258	2022-05-10	Scott Barry	9.0
662157	2022-05-10	Doug Eddings	9.0
663350	2022-05-10	Bruce Dreckman	12.0
662016	2022-05-10	Mike Muchlinski	10.0
662096	2022-05-10	Lance Barksdale	11.0
662095	2022-05-11	Nic Lentz	8.0
662385	2022-05-11	Jansen Visconti	8.0
661300	2022-05-11	Alfonso Márquez	8.0
663074	2022-05-11	Mark Wegner	25.0
662273	2022-05-11	Ben May	12.0
662176	2022-05-11	Brian Knight	6.0
663358	2022-05-11	Edwin Moscoso	14.0
661548	2022-05-11	Adam Beck	8.0
663450	2022-05-11	Marvin Hudson	6.0
662873	2022-05-11	Nate Tomlinson	9.0
661702	2022-05-11	Chris Segal	14.0
662006	2022-05-11	James Hoye	11.0
661899	2022-05-11	John Libka	10.0
662526	2022-05-11	Tripp Gibson	11.0
661694	2022-05-12	Dan Merzel	5.0
662548	2022-05-12	Chad Fairchild	5.0
662872	2022-05-12	Greg Gibson	8.0
662005	2022-05-12	D.J. Reyburn	5.0
661883	2022-05-12	Jim Reynolds	4.0
662706	2022-05-12	Pat Hoberg	16.0
661519	2022-05-12	Chris Guccione	22.0
662372	2022-05-12	Shane Livensparger	4.0
662523	2022-05-13	Chad Whitson	3.0
662494	2022-05-13	Ramon De Jesus	10.0
661361	2022-05-13	Andy Fletcher	3.0
662525	2022-05-13	Jeremy Riggs	7.0
661882	2022-05-13	Junior Valentine	8.0
662851	2022-05-13	Quinn Wolcott	6.0
661904	2022-05-13	Laz Diaz	7.0
663349	2022-05-13	Nestor Ceja	7.0
661698	2022-05-13	John Tumpane	20.0
661986	2022-05-13	Nick Mahrley	10.0
663012	2022-05-13	Jerry Meals	24.0
662381	2022-05-13	Clint Vondrak	2.0
662705	2022-05-13	Paul Emmel	22.0
661491	2022-05-13	Mark Carlson	14.0
661547	2022-05-13	Todd Tichenor	17.0
662384	2022-05-14	Lance Barrett	4.0
661546	2022-05-14	Mike Muchlinski	11.0
662399	2022-05-14	Ben May	10.0
662844	2022-05-14	Jeremie Rehak	3.0
661903	2022-05-14	Tripp Gibson	6.0
661414	2022-05-14	Bill Welke	12.0
662379	2022-05-14	Scott Barry	7.0
661985	2022-05-14	Will Little	4.0
663348	2022-05-14	Ted Barrett	6.0
662704	2022-05-14	Adrian Johnson	11.0
663011	2022-05-14	Ed Hickox	14.0
661147	2022-05-14	Bill Miller	14.0
661490	2022-05-14	Jordan Baker	5.0
662568	2022-05-14	Adam Hamari	9.0
661695	2022-05-14	Ryan Blakney	5.0
662547	2022-05-14	Alan Porter	19.0
661403	2022-05-15	Chris Segal	10.0
661545	2022-05-15	John Libka	10.0
662528	2022-05-15	Angel Hernandez	8.0
662519	2022-05-15	Alfonso Márquez	1.0
662843	2022-05-15	Ryan Wills	6.0
662567	2022-05-15	Hunter Wendelstedt	15.0
661902	2022-05-15	Nate Tomlinson	3.0
661489	2022-05-15	Adam Beck	6.0
661732	2022-05-15	Erich Bacchus	4.0
661146	2022-05-15	Brian Knight	8.0
663010	2022-05-15	Vic Carapazza	15.0
662380	2022-05-15	Marty Foster	5.0
663367	2022-05-15	Lance Barksdale	5.0
661984	2022-05-15	Greg Gibson	21.0
662696	2022-05-15	Edwin Moscoso	9.0
661794	2022-05-16	Mark Wegner	8.0
661961	2022-05-16	James Hoye	5.0
663151	2022-05-16	Dan Bellino	9.0
661308	2022-05-16	Chris Conroy	8.0
663275	2022-05-16	Cory Blaser	9.0
661402	2022-05-16	Ryan Additon	10.0
661145	2022-05-16	Stu Scheurwater	11.0
662728	2022-05-16	Shane Livensparger	8.0
663005	2022-05-16	Pat Hoberg	13.0
662378	2022-05-16	Nic Lentz	4.0
662695	2022-05-16	Larry Vanover	9.0
661212	2022-05-16	Mark Ripperger	1.0
661401	2022-05-17	Chris Guccione	6.0
662780	2022-05-17	Ramon De Jesus	3.0
662727	2022-05-17	Lance Barrett	3.0
662628	2022-05-17	David Rackley	13.0
662697	2022-05-17	Sean Barber	15.0
662507	2022-05-17	Gabe Morales	4.0
662566	2022-05-17	Andy Fletcher	7.0
663032	2022-05-17	Jansen Visconti	9.0
662053	2022-05-17	Jeremy Riggs	9.0
661625	2022-05-17	John Tumpane	3.0
661765	2022-05-17	Quinn Wolcott	3.0
663271	2022-05-17	Nick Mahrley	17.0
663157	2022-05-17	Clint Vondrak	7.0
662370	2022-05-17	Nestor Ceja	7.0
661126	2022-05-17	Jeff Nelson	15.0
663004	2022-05-17	Paul Emmel	17.0
661342	2022-05-17	Carlos Torres	9.0
661196	2022-05-17	Phil Cuzzi	3.0
663270	2022-05-18	Will Little	6.0
662054	2022-05-18	D.J. Reyburn	7.0
661400	2022-05-18	Mark Carlson	9.0
661202	2022-05-18	Alex Tosi	13.0
663003	2022-05-18	Bruce Dreckman	8.0
662377	2022-05-18	Ted Barrett	18.0
662744	2022-05-18	Roberto Ortiz	8.0
661125	2022-05-18	CB Bucknor	11.0
661344	2022-05-18	Dan Merzel	5.0
661767	2022-05-18	Chad Whitson	6.0
662554	2022-05-18	Bill Welke	15.0
663156	2022-05-18	Ben May	5.0
662726	2022-05-18	Junior Valentine	8.0
661624	2022-05-18	Marvin Hudson	3.0
662520	2022-05-19	Chris Segal	13.0
661347	2022-05-19	Manny Gonzalez	15.0
661623	2022-05-19	Erich Bacchus	2.0
663043	2022-05-19	Jerry Meals	6.0
662715	2022-05-19	Alfonso Márquez	11.0
662778	2022-05-19	Edwin Moscoso	6.0
663269	2022-05-19	Scott Barry	18.0
663193	2022-05-19	Adam Beck	4.0
663135	2022-05-20	Shane Livensparger	7.0
663143	2022-05-20	Ryan Additon	16.0
662506	2022-05-20	Ryan Wills	8.0
661339	2022-05-20	Ed Hickox	8.0
661348	2022-05-20	Gabe Morales	14.0
661632	2022-05-20	Chris Conroy	5.0
662714	2022-05-20	Angel Hernandez	10.0
663268	2022-05-20	Dan Bellino	10.0
661195	2022-05-20	Charlie Ramos	7.0
663449	2022-05-20	Larry Vanover	6.0
662078	2022-05-20	Nic Lentz	15.0
662764	2022-05-20	Pat Hoberg	3.0
661766	2022-05-20	Adrian Johnson	3.0
661289	2022-05-21	Nick Mahrley	12.0
663194	2022-05-21	Chris Guccione	13.0
661793	2022-05-21	John Tumpane	4.0
663002	2022-05-21	Tom Hallion	6.0
663001	2022-05-21	Mark Ripperger	14.0
662077	2022-05-21	Nestor Ceja	3.0
662478	2022-05-21	Mark Wegner	9.0
663234	2022-05-21	Adam Hamari	11.0
662763	2022-05-21	Paul Emmel	3.0
661280	2022-05-21	Stu Scheurwater	6.0
662713	2022-05-21	James Hoye	11.0
661399	2022-05-21	Jansen Visconti	7.0
661291	2022-05-21	Andy Fletcher	7.0
663448	2022-05-21	David Rackley	8.0
661631	2022-05-21	Carlos Torres	11.0
661398	2022-05-22	Junior Valentine	7.0
662479	2022-05-22	Quinn Wolcott	22.0
663277	2022-05-22	Clint Vondrak	12.0
661279	2022-05-22	Bill Welke	13.0
661611	2022-05-22	Dan Merzel	7.0
661763	2022-05-22	Marvin Hudson	5.0
663120	2022-05-22	Ramon De Jesus	6.0
662857	2022-05-22	Vic Carapazza	7.0
661248	2022-05-22	Jeff Nelson	10.0
663150	2022-05-22	Mark Carlson	9.0
661288	2022-05-22	Will Little	4.0
661290	2022-05-22	Greg Gibson	5.0
662982	2022-05-22	Phil Cuzzi	2.0
662076	2022-05-22	Ted Barrett	11.0
663447	2022-05-22	Sean Barber	5.0
662712	2022-05-22	Jeremy Riggs	13.0
661287	2022-05-23	Chris Segal	10.0
662455	2022-05-23	Jordan Baker	3.0
661730	2022-05-23	Manny Gonzalez	9.0
662524	2022-05-23	Erich Bacchus	11.0
661544	2022-05-23	Hunter Wendelstedt	10.0
663073	2022-05-23	Chris Conroy	11.0
662858	2022-05-23	David Rackley	7.0
663340	2022-05-23	Cory Blaser	14.0
662135	2022-05-23	Jim Reynolds	13.0
662257	2022-05-23	Chad Fairchild	5.0
662075	2022-05-23	D.J. Reyburn	16.0
661999	2022-05-23	Edwin Moscoso	10.0
661699	2022-05-24	CB Bucknor	2.0
662454	2022-05-24	Adam Beck	3.0
663103	2022-05-24	Carlos Torres	15.0
661978	2022-05-24	Dan Iassogna	4.0
662536	2022-05-24	Adrian Johnson	13.0
661285	2022-05-24	Bill Miller	13.0
661543	2022-05-24	Adam Hamari	11.0
661998	2022-05-24	Pat Hoberg	9.0
662846	2022-05-24	Larry Vanover	10.0
661488	2022-05-24	Alan Porter	19.0
663381	2022-05-24	Brian Knight	8.0
663339	2022-05-24	Tom Hallion	14.0
662134	2022-05-24	Alex Tosi	12.0
662229	2022-05-24	Laz Diaz	5.0
662074	2022-05-24	Roberto Ortiz	25.0
662453	2022-05-25	Ryan Additon	15.0
661772	2022-05-25	Charlie Ramos	6.0
662093	2022-05-25	James Hoye	12.0
662228	2022-05-25	Tripp Gibson	3.0
662527	2022-05-25	Ryan Blakney	1.0
662133	2022-05-25	Mike Muchlinski	6.0
661542	2022-05-25	Shane Livensparger	12.0
663082	2022-05-25	Dan Merzel	7.0
661286	2022-05-25	Malachi Moore	2.0
662845	2022-05-25	Junior Valentine	3.0
661487	2022-05-25	Ryan Wills	4.0
662052	2022-05-25	Dan Bellino	9.0
663446	2022-05-25	Nic Lentz	9.0
661771	2022-05-26	Mark Carlson	5.0
663081	2022-05-26	Will Little	25.0
662051	2022-05-26	Paul Emmel	9.0
662515	2022-05-26	Sean Barber	10.0
662842	2022-05-26	Doug Eddings	7.0
661997	2022-05-26	Andy Fletcher	7.0
661486	2022-05-26	Todd Tichenor	23.0
663445	2022-05-26	John Libka	9.0
663338	2022-05-26	Jeremy Riggs	15.0
662376	2022-05-26	Mark Ripperger	5.0
661574	2022-05-26	Chad Whitson	5.0
661960	2022-05-27	Bruce Dreckman	2.0
661777	2022-05-27	Jordan Baker	17.0
663080	2022-05-27	Hunter Wendelstedt	6.0
662543	2022-05-27	Jeremie Rehak	14.0
661539	2022-05-27	Chris Conroy	10.0
663276	2022-05-27	Marvin Hudson	20.0
661992	2022-05-27	Clint Vondrak	6.0
663347	2022-05-27	D.J. Reyburn	10.0
662132	2022-05-27	Nate Tomlinson	7.0
662281	2022-05-27	Jeff Nelson	7.0
662369	2022-05-27	Phil Cuzzi	13.0
663444	2022-05-27	Jim Reynolds	7.0
662852	2022-05-28	Chris Segal	9.0
662513	2022-05-28	David Rackley	5.0
663257	2022-05-28	Adrian Johnson	8.0
663309	2022-05-28	Erich Bacchus	6.0
661774	2022-05-28	Adam Beck	10.0
661991	2022-05-28	Gabe Morales	11.0
662375	2022-05-28	Cory Blaser	15.0
663118	2022-05-28	Adam Hamari	5.0
662514	2022-05-28	Larry Vanover	20.0
661933	2022-05-28	Edwin Moscoso	4.0
663330	2022-05-28	Roberto Ortiz	5.0
662556	2022-05-28	Alan Porter	10.0
661518	2022-05-28	Nestor Ceja	6.0
663400	2022-05-28	Alex Tosi	11.0
662280	2022-05-28	Manny Gonzalez	6.0
662131	2022-05-28	Chad Fairchild	6.0
661537	2022-05-28	Carlos Torres	5.0
663072	2022-05-29	Shane Livensparger	10.0
661461	2022-05-29	Ted Barrett	9.0
662512	2022-05-29	Junior Valentine	11.0
661517	2022-05-29	Dan Merzel	9.0
662840	2022-05-29	Bill Miller	3.0
661910	2022-05-29	Pat Hoberg	6.0
661731	2022-05-29	Ryan Additon	10.0
661990	2022-05-29	Dan Bellino	8.0
663414	2022-05-29	Mike Muchlinski	21.0
663328	2022-05-29	James Hoye	4.0
662279	2022-05-29	CB Bucknor	6.0
662130	2022-05-29	Laz Diaz	3.0
662555	2022-05-29	Ryan Wills	9.0
662374	2022-05-29	Tom Hallion	11.0
663299	2022-05-29	Ryan Blakney	14.0
662373	2022-05-30	Stu Scheurwater	6.0
663149	2022-05-30	Doug Eddings	13.0
662854	2022-05-30	Chad Whitson	12.0
661989	2022-05-30	Lance Barksdale	9.0
661613	2022-05-30	Sean Barber	9.0
662992	2022-05-30	Angel Hernandez	8.0
663147	2022-05-30	Brian Knight	4.0
663298	2022-05-30	John Tumpane	10.0
662743	2022-05-30	Tripp Gibson	11.0
663327	2022-05-30	John Libka	8.0
663109	2022-05-30	Bill Welke	10.0
662545	2022-05-30	Nick Mahrley	18.0
661900	2022-05-30	Jerry Meals	14.0
661331	2022-05-31	Dan Iassogna	10.0
663297	2022-05-31	Bruce Dreckman	3.0
662836	2022-05-31	Adam Hamari	4.0
663034	2022-05-31	Jansen Visconti	11.0
661618	2022-05-31	David Rackley	11.0
661075	2022-05-31	Lance Barrett	10.0
661797	2022-05-31	Adrian Johnson	11.0
662806	2022-05-31	Hunter Wendelstedt	10.0
662544	2022-05-31	Will Little	10.0
661977	2022-05-31	Chris Segal	5.0
661884	2022-05-31	Ed Hickox	3.0
663154	2022-05-31	Bill Miller	15.0
662367	2022-05-31	Manny Gonzalez	4.0
663329	2022-05-31	Jim Reynolds	15.0
662735	2022-05-31	Nate Tomlinson	8.0
662457	2022-06-01	Jordan Baker	5.0
661982	2022-06-01	Nestor Ceja	7.0
662981	2022-06-01	Roberto Ortiz	15.0
662991	2022-06-01	D.J. Reyburn	25.0
661612	2022-06-01	Larry Vanover	11.0
663326	2022-06-01	Alex Tosi	6.0
663031	2022-06-01	Gabe Morales	4.0
661343	2022-06-01	Dan Bellino	11.0
663296	2022-06-01	Edwin Moscoso	8.0
662833	2022-06-01	Dan Merzel	5.0
661963	2022-06-01	Vic Carapazza	7.0
663184	2022-06-01	Malachi Moore	7.0
662721	2022-06-01	Chad Fairchild	12.0
661764	2022-06-01	Erich Bacchus	10.0
662366	2022-06-01	Mike Muchlinski	9.0
661330	2022-06-02	Ben May	7.0
661329	2022-06-02	Clint Vondrak	3.0
662832	2022-06-02	Shane Livensparger	5.0
661934	2022-06-02	Ryan Wills	4.0
661762	2022-06-02	Ryan Blakney	11.0
663091	2022-06-02	Andy Fletcher	9.0
661397	2022-06-02	Doug Eddings	3.0
661340	2022-06-02	Alan Porter	9.0
663139	2022-06-02	Paul Emmel	12.0
663000	2022-06-02	Laz Diaz	19.0
662693	2022-06-02	CB Bucknor	2.0
661247	2022-06-02	Jeremy Riggs	13.0
661642	2022-06-03	Ramon De Jesus	10.0
661761	2022-06-03	James Hoye	12.0
663153	2022-06-03	Pat Hoberg	19.0
661396	2022-06-03	Brian Knight	21.0
661058	2022-06-03	Junior Valentine	9.0
662452	2022-06-03	Dan Iassogna	14.0
661318	2022-06-03	Ryan Additon	13.0
662980	2022-06-03	Tripp Gibson	4.0
661897	2022-06-03	Hunter Wendelstedt	9.0
661913	2022-06-03	Ted Barrett	7.0
662692	2022-06-03	Jerry Meals	13.0
661334	2022-06-03	Nick Mahrley	7.0
663119	2022-06-03	Charlie Ramos	13.0
662365	2022-06-03	Todd Tichenor	9.0
662720	2022-06-03	Stu Scheurwater	7.0
661749	2022-06-04	Angel Hernandez	15.0
662451	2022-06-04	Jansen Visconti	3.0
661346	2022-06-04	Sean Barber	9.0
662364	2022-06-04	John Libka	8.0
663152	2022-06-04	Edwin Moscoso	11.0
663179	2022-06-04	Bruce Dreckman	7.0
661278	2022-06-04	Adrian Johnson	3.0
661936	2022-06-04	Lance Barksdale	5.0
661395	2022-06-04	Bill Miller	9.0
662689	2022-06-04	Ed Hickox	6.0
661896	2022-06-04	Adam Hamari	5.0
662687	2022-06-04	Manny Gonzalez	13.0
661214	2022-06-04	Will Little	4.0
661615	2022-06-04	Alfonso Márquez	9.0
662987	2022-06-04	Nate Tomlinson	8.0
663102	2022-06-04	Gabe Morales	18.0
661747	2022-06-05	D.J. Reyburn	14.0
661394	2022-06-05	Roberto Ortiz	6.0
661277	2022-06-05	Marvin Hudson	9.0
661151	2022-06-05	David Rackley	5.0
662450	2022-06-05	Ben May	3.0
661633	2022-06-05	Dan Bellino	16.0
663058	2022-06-05	Shane Livensparger	9.0
662363	2022-06-05	Jim Reynolds	7.0
662688	2022-06-05	Vic Carapazza	11.0
661241	2022-06-05	Jeremie Rehak	10.0
661962	2022-06-05	Chris Segal	11.0
662990	2022-06-05	Mike Muchlinski	15.0
662612	2022-06-05	John Bacon	9.0
663138	2022-06-05	Erich Bacchus	8.0
661895	2022-06-05	Chad Whitson	11.0
662613	2022-06-06	Larry Vanover	8.0
663065	2022-06-06	Dan Merzel	7.0
662762	2022-06-06	Chris Guccione	11.0
663399	2022-06-06	Chris Conroy	1.0
662278	2022-06-06	Mark Ripperger	16.0
662449	2022-06-07	Andy Fletcher	8.0
663122	2022-06-07	Lance Barrett	9.0
663134	2022-06-07	Ryan Blakney	9.0
661516	2022-06-07	Clint Vondrak	5.0
663064	2022-06-07	James Hoye	22.0
661169	2022-06-07	Nic Lentz	14.0
661170	2022-06-07	Mark Wegner	12.0
661894	2022-06-07	Nick Mahrley	6.0
663391	2022-06-07	Carlos Torres	11.0
661693	2022-06-07	Alex Tosi	14.0
662678	2022-06-07	Junior Valentine	7.0
661460	2022-06-07	Ryan Wills	4.0
661205	2022-06-07	Laz Diaz	5.0
662277	2022-06-07	Phil Cuzzi	7.0
662092	2022-06-07	Gabe Morales	8.0
662761	2022-06-07	Jordan Baker	5.0
663055	2022-06-08	Jeremy Riggs	4.0
662679	2022-06-08	Sean Barber	12.0
663050	2022-06-08	Angel Hernandez	7.0
662760	2022-06-08	Ryan Additon	9.0
661150	2022-06-08	Nestor Ceja	3.0
661892	2022-06-08	Mark Carlson	14.0
662448	2022-06-08	Shane Livensparger	4.0
661681	2022-06-08	Todd Tichenor	9.0
661188	2022-06-08	Tripp Gibson	10.0
663398	2022-06-08	Cory Blaser	1.0
662223	2022-06-08	Malachi Moore	15.0
662094	2022-06-08	Alan Porter	3.0
661459	2022-06-08	Jerry Meals	5.0
661515	2022-06-08	Dan Iassogna	15.0
663049	2022-06-09	Vic Carapazza	9.0
661891	2022-06-09	Will Little	3.0
661458	2022-06-09	Ed Hickox	20.0
661194	2022-06-09	Nate Tomlinson	11.0
662091	2022-06-09	Stu Scheurwater	6.0
661149	2022-06-09	Ted Barrett	11.0
661514	2022-06-09	David Rackley	4.0
661697	2022-06-09	John Libka	17.0
662677	2022-06-09	Scott Barry	12.0
663413	2022-06-09	Charlie Ramos	7.0
663015	2022-06-09	Adam Beck	12.0
661513	2022-06-10	Larry Vanover	6.0
661678	2022-06-10	Brock Ballou	13.0
661617	2022-06-10	Edwin Moscoso	12.0
662511	2022-06-10	Ramon De Jesus	16.0
663014	2022-06-10	Bruce Dreckman	5.0
662831	2022-06-10	Lance Barksdale	11.0
662676	2022-06-10	Ben May	9.0
661485	2022-06-10	Jim Reynolds	11.0
661284	2022-06-10	Pat Hoberg	3.0
662759	2022-06-10	Manny Gonzalez	11.0
661983	2022-06-10	Tom Hallion	2.0
663390	2022-06-10	Jansen Visconti	10.0
662275	2022-06-10	Dan Merzel	9.0
662129	2022-06-10	Dan Bellino	7.0
662090	2022-06-10	Chris Conroy	9.0
661680	2022-06-11	Chris Segal	11.0
661484	2022-06-11	Alex Tosi	20.0
662251	2022-06-11	Adrian Johnson	3.0
661614	2022-06-11	Chris Guccione	4.0
662510	2022-06-11	Alfonso Márquez	14.0
662674	2022-06-11	Clint Vondrak	10.0
663084	2022-06-11	Jeremie Rehak	15.0
661976	2022-06-11	Mark Ripperger	9.0
662222	2022-06-11	Angel Hernandez	8.0
661276	2022-06-11	Nick Mahrley	8.0
662830	2022-06-11	Nic Lentz	4.0
663412	2022-06-11	Ryan Wills	17.0
662128	2022-06-11	Laz Diaz	13.0
662756	2022-06-11	Alan Porter	6.0
661160	2022-06-11	Junior Valentine	14.0
662089	2022-06-11	Carlos Torres	5.0
661679	2022-06-12	Andy Fletcher	6.0
663083	2022-06-12	Paul Emmel	9.0
661622	2022-06-12	Jordan Baker	14.0
661144	2022-06-12	Sean Barber	8.0
661270	2022-06-12	Mark Carlson	22.0
662542	2022-06-12	Lance Barrett	5.0
662673	2022-06-12	Dan Iassogna	17.0
662758	2022-06-12	Erich Bacchus	13.0
661483	2022-06-12	Todd Tichenor	14.0
661975	2022-06-12	Phil Cuzzi	13.0
662085	2022-06-12	Ryan Blakney	2.0
662256	2022-06-12	Vic Carapazza	6.0
662127	2022-06-12	Tripp Gibson	2.0
663397	2022-06-12	Randy Rosenberg	5.0
662829	2022-06-12	Nestor Ceja	6.0
662828	2022-06-13	Doug Eddings	14.0
662505	2022-06-13	Adam Beck	14.0
661629	2022-06-13	John Libka	5.0
661746	2022-06-13	Shane Livensparger	12.0
661974	2022-06-13	Scott Barry	12.0
662126	2022-06-13	D.J. Reyburn	5.0
663345	2022-06-13	Jerry Meals	9.0
662069	2022-06-13	Hunter Wendelstedt	8.0
661881	2022-06-13	Marvin Hudson	8.0
663183	2022-06-13	CB Bucknor	5.0
662884	2022-06-14	Bill Miller	6.0
662018	2022-06-14	Clint Vondrak	4.0
661973	2022-06-14	Ben May	10.0
662503	2022-06-14	Quinn Wolcott	14.0
661616	2022-06-14	Jim Reynolds	20.0
661328	2022-06-14	Malachi Moore	2.0
661745	2022-06-14	Chad Whitson	11.0
663279	2022-06-14	Ted Barrett	7.0
663182	2022-06-14	Stu Scheurwater	17.0
661880	2022-06-14	Junior Valentine	7.0
662935	2022-06-14	Charlie Ramos	7.0
663342	2022-06-14	Jansen Visconti	8.0
662068	2022-06-14	Adam Hamari	6.0
662611	2022-06-14	Nate Tomlinson	2.0
662125	2022-06-14	Dan Merzel	5.0
662441	2022-06-14	Ryan Additon	4.0
661583	2022-06-15	Alex Tosi	4.0
662883	2022-06-15	Jeremy Riggs	13.0
661845	2022-06-15	Ryan Blakney	11.0
661327	2022-06-15	Cory Blaser	7.0
662082	2022-06-15	Jerry Layne	5.0
662504	2022-06-15	Alan Porter	10.0
663336	2022-06-15	Nick Mahrley	11.0
663235	2022-06-15	Lance Barksdale	11.0
663155	2022-06-15	Brian Knight	24.0
662694	2022-06-15	Dan Bellino	5.0
662893	2022-06-15	Chris Conroy	12.0
662173	2022-06-15	Adrian Johnson	5.0
661972	2022-06-15	Dan Iassogna	10.0
662480	2022-06-15	Edwin Moscoso	12.0
661744	2022-06-15	Jordan Baker	13.0
662986	2022-06-16	Carlos Torres	6.0
663267	2022-06-16	Bruce Dreckman	7.0
663125	2022-06-16	Erich Bacchus	10.0
661743	2022-06-16	Paul Emmel	12.0
661326	2022-06-16	Mark Ripperger	3.0
662827	2022-06-16	Jose Navas	4.0
662535	2022-06-16	Mark Carlson	9.0
